scaffold orf hmm.id
80028 3 TIGR00436
3233 208 TIGR00436
84232 2 TIGR00436
894 125 TIGR00436
12142 6 TIGR00436
13562 402 TIGR00436
56300 4 TIGR00436
59028 33 TIGR00436
10123 19 TIGR00436
7057 60 TIGR00436
70749 2 TIGR00436
1169 26 TIGR00436
42619 27 TIGR00436
151 71 TIGR00436
18030 8 TIGR00436
96768 2 TIGR00436
20587 7 TIGR00436
17059 2 TIGR00436
9668 34 TIGR00436
6523 2 TIGR00436
13295 2 TIGR00436
33429 1 TIGR00436
5811 3 TIGR00436
15924 3 TIGR00436
5223 3 TIGR00436
431 386 TIGR00436
7521 613 TIGR00436
65237 1 TIGR00436
52613 4 TIGR00436
56913 3 TIGR00436
80819 2 TIGR00436
41022 4 TIGR00436
69853 3 TIGR00436
49854 1 TIGR00436
92221 2 TIGR00436
151 105 TIGR00436
78982 19 TIGR00436
1627 16 TIGR00436
3305 3 TIGR00436
59028 34 TIGR00436
17634 2 TIGR00436
7565 7 TIGR00436
85429 2 TIGR00436
64574 1 TIGR00436
80028 2 TIGR00436
56300 5 TIGR00436
34048 15 TIGR00436
10264 16 TIGR00436
12142 5 TIGR00436
44274 2 TIGR00436
894 124 TIGR00436
2849 205 TIGR00436
6517 72 TIGR00436
6328 6 TIGR00436
82843 6 TIGR00436
1072 19 TIGR00436
30833 1 TIGR00436
3233 207 TIGR00436
6880 6 TIGR00436
4814 5 TIGR00436
7866 2 TIGR00436
1318 85 TIGR00436
5101 4 TIGR00436
1421 65 TIGR00436
79234 1 TIGR00436
72849 4 TIGR00436
38187 9 TIGR00436
53672 4 TIGR00436
15779 1 TIGR00436
21573 3 TIGR00436
12385 63 TIGR00436
1475 51 TIGR00436
11266 6 TIGR00436
486 1 TIGR00436
84402 4 TIGR00436
65932 1 TIGR00436
64499 1 TIGR00436
8576 4 TIGR00436
431 54 TIGR00436
66188 21 TIGR00436
29800 12 TIGR00436
56011 1 TIGR00436
42375 4 TIGR00436
4769 4 TIGR00436
7521 560 TIGR00436
16461 4 TIGR00436
8320 410 TIGR00436
27861 1 TIGR00436
44528 1 TIGR00436
26753 8 TIGR00436
81527 2 TIGR00436
42197 1 TIGR00436
19051 5 TIGR00442
10292 5 TIGR00442
5064 10 TIGR00442
972 29 TIGR00442
3509 4 TIGR00442
1475 54 TIGR00442
10834 2 TIGR00442
25846 3 TIGR00442
4814 2 TIGR00442
5373 3 TIGR00442
89130 3 TIGR00442
21573 6 TIGR00442
50618 2 TIGR00442
20216 40 TIGR00442
62841 2 TIGR00442
8672 3 TIGR00442
4584 6 TIGR00442
94373 2 TIGR00442
1188 2 TIGR00442
480 11 TIGR00442
64495 1 TIGR00442
59154 2 TIGR00442
285 48 TIGR00442
2562 4 TIGR00442
5432 28 TIGR00442
54732 2 TIGR00442
68695 2 TIGR00442
92789 2 TIGR00442
67278 11 TIGR00442
12173 2 TIGR00442
1391 31 TIGR00442
20983 4 TIGR00442
27067 1 TIGR00442
5247 15 TIGR00442
65802 2 TIGR00442
66831 3 TIGR00442
75599 3 TIGR00442
6764 66 TIGR00442
8694 2 TIGR00442
2200 98 TIGR00442
15771 151 TIGR00442
85577 5 TIGR00442
18251 84 TIGR00442
15023 1 TIGR00442
22519 244 TIGR00442
34551 4 TIGR00442
8454 3 TIGR00442
4310 2 TIGR00442
3665 7 TIGR00442
2150 1 TIGR00442
4530 5 TIGR00442
75537 2 TIGR00442
49437 1 TIGR00442
19689 11 TIGR00442
1147 5 TIGR00442
445 5 TIGR00442
2309 6 TIGR00442
42218 1 TIGR00442
90388 1 TIGR00442
431 45 TIGR00442
2805 7 TIGR00442
61193 1 TIGR00442
13588 69 TIGR00442
442 59 TIGR00459
22544 3 TIGR00459
23285 1 TIGR00459
15526 6 TIGR00459
2921 104 TIGR00459
13154 1 TIGR00459
41632 3 TIGR00459
20358 3 TIGR00459
35180 1 TIGR00459
24663 1 TIGR00459
47288 11 TIGR00459
21502 1 TIGR00459
85510 22 TIGR00459
41130 1 TIGR00459
36233 3 TIGR00459
6944 116 TIGR00459
14007 5 TIGR00459
61875 1 TIGR00459
13588 70 TIGR00459
20142 4 TIGR00459
61687 1 TIGR00459
5513 2 TIGR00459
56985 32 TIGR00459
75537 3 TIGR00459
37056 2 TIGR00459
18711 4 TIGR00459
10632 28 TIGR00459
15902 4 TIGR00459
380 127 TIGR00459
1199 4 TIGR00459
31823 3 TIGR00459
72517 2 TIGR00459
36956 4 TIGR00459
1877 14 TIGR00459
993 287 TIGR00459
56487 3 TIGR00459
14810 22 TIGR00459
8509 5 TIGR00459
1641 188 TIGR00459
8162 3 TIGR00459
3497 5 TIGR00459
27585 1 TIGR00459
7521 514 TIGR00459
2944 9 TIGR00459
22333 5 TIGR00459
5670 19 TIGR00459
50064 2 TIGR00459
73655 6 TIGR00459
8320 362 TIGR00459
17731 1 TIGR00459
40265 1 TIGR00459
89484 1 TIGR00459
11137 1 TIGR00459
23122 3 TIGR00459
2197 2 TIGR00459
41438 2 TIGR00459
48813 1 TIGR00459
86707 3 TIGR00459
59733 1 TIGR00459
32660 4 TIGR00459
9198 1 TIGR00459
33669 1 TIGR00459
85592 1 TIGR00459
10725 1 TIGR00459
53826 2 TIGR00459
91605 2 TIGR00459
64176 1 TIGR00459
5023 1 TIGR00459
86825 1 TIGR00459
84696 1 TIGR00459
43093 1 TIGR00459
26404 32 TIGR00460
43547 2 TIGR00460
13035 6 TIGR00460
26459 3 TIGR00460
57403 2 TIGR00460
35121 2 TIGR00460
1935 2 TIGR00460
7325 6 TIGR00460
713 44 TIGR00460
13045 6 TIGR00460
88745 2 TIGR00460
22519 420 TIGR00460
22496 3 TIGR00460
51730 83 TIGR00460
79006 3 TIGR00460
13404 5 TIGR00460
48153 1 TIGR00460
56836 2 TIGR00460
61699 2 TIGR00460
13461 2 TIGR00460
26621 100 TIGR00460
3953 10 TIGR00460
89077 6 TIGR00460
100 11 TIGR00460
64024 1 TIGR00460
28910 5 TIGR00460
1363 263 TIGR00460
18264 3 TIGR00460
8257 5 TIGR00460
79570 3 TIGR00460
4721 30 TIGR00460
8031 3 TIGR00460
62055 4 TIGR00460
66252 5 TIGR00460
10735 33 TIGR00460
35327 272 TIGR00460
12385 85 TIGR00460
993 206 TIGR00460
27621 3 TIGR00460
74695 2 TIGR00460
19794 2 TIGR00460
4532 7 TIGR00460
13087 6 TIGR00460
80123 4 TIGR00460
79935 2 TIGR00460
12102 2 TIGR00460
80579 1 TIGR00460
38196 2 TIGR00460
1877 67 TIGR00460
75226 1 TIGR00460
30990 6 TIGR00460
45291 1 TIGR00460
11492 12 TIGR00468
48061 6 TIGR00468
175 102 TIGR00468
1073 6 TIGR00468
16694 2 TIGR00468
3868 4 TIGR00468
22519 268 TIGR00468
76069 2 TIGR00468
12804 11 TIGR00468
1443 102 TIGR00468
9497 35 TIGR00468
42958 2 TIGR00468
221 900 TIGR00468
68661 3 TIGR00468
13562 39 TIGR00468
14910 25 TIGR00468
37723 1 TIGR00468
82160 4 TIGR00468
2816 2 TIGR00468
14571 41 TIGR00468
90314 2 TIGR00468
22492 4 TIGR00468
32695 9 TIGR00468
2282 41 TIGR00468
560 184 TIGR00468
69757 1 TIGR00468
80686 4 TIGR00468
705 673 TIGR00468
25392 1 TIGR00468
87438 1 TIGR00468
2509 3 TIGR00468
23167 2 TIGR00468
4094 5 TIGR00468
36443 2 TIGR00468
47549 1 TIGR00468
59861 2 TIGR00468
39690 4 TIGR00468
10734 6 TIGR00468
2521 13 TIGR00468
2160 2 TIGR00468
79878 1 TIGR00468
1706 6 TIGR00468
484 396 TIGR00468
4751 10 TIGR00468
9720 2 TIGR00468
65355 1 TIGR00468
54332 2 TIGR00468
49844 3 TIGR00468
28795 4 TIGR00468
13132 1 TIGR00468
5432 35 TIGR00468
22591 1 TIGR00471
33040 5 TIGR00472
45992 2 TIGR00472
1073 7 TIGR00472
6750 17 TIGR00472
221 1028 TIGR00472
7635 61 TIGR00472
5016 2 TIGR00472
175 101 TIGR00472
11492 13 TIGR00472
48061 7 TIGR00472
503 43 TIGR00472
21510 11 TIGR00472
55660 11 TIGR00472
59970 15 TIGR00472
19560 3 TIGR00472
151 321 TIGR00472
12804 10 TIGR00472
37099 5 TIGR00472
19455 1 TIGR00472
22519 269 TIGR00472
11526 2 TIGR00472
13562 40 TIGR00472
2816 1 TIGR00472
14571 40 TIGR00472
1443 101 TIGR00472
4094 6 TIGR00472
88867 1 TIGR00472
14910 26 TIGR00472
484 397 TIGR00472
10734 7 TIGR00472
13132 5 TIGR00472
2160 3 TIGR00472
88729 1 TIGR00472
4751 9 TIGR00472
7269 18 TIGR00472
40007 2 TIGR00472
5432 37 TIGR00472
12563 7 TIGR00472
2521 16 TIGR00472
603 47 TIGR00472
89313 3 TIGR00472
28795 7 TIGR00472
75028 1 TIGR00472
70545 1 TIGR00472
72685 1 TIGR00472
39690 5 TIGR00472
29359 1 TIGR00472
45256 1 TIGR00472
73034 3 TIGR00472
2101 3 TIGR00472
9720 1 TIGR00472
18281 1 TIGR00472
57343 1 TIGR00472
1706 7 TIGR00472
25200 30 TIGR00487
12135 4 TIGR00487
339 16 TIGR00487
13517 5 TIGR00487
13686 1 TIGR00487
15732 1 TIGR00487
6445 7 TIGR00487
13518 1 TIGR00487
300 65 TIGR00487
7851 6 TIGR00487
4666 73 TIGR00487
22902 4 TIGR00487
28212 4 TIGR00487
4078 115 TIGR00487
56696 7 TIGR00487
68817 2 TIGR00487
22965 56 TIGR00487
705 828 TIGR00487
18251 330 TIGR00487
221 257 TIGR00487
59964 3 TIGR00487
8318 5 TIGR00487
71976 2 TIGR00487
26955 1 TIGR00487
3942 3 TIGR00487
6400 16 TIGR00487
495 34 TIGR00487
47273 14 TIGR00487
3794 69 TIGR00487
2406 1 TIGR00487
60671 5 TIGR00487
14840 1 TIGR00487
484 323 TIGR00487
37868 1 TIGR00487
8617 4 TIGR00487
1344 3 TIGR00487
9462 1 TIGR00487
20885 1 TIGR00487
14389 1 TIGR00487
9756 2 TIGR00487
65252 1 TIGR00487
25249 2 TIGR00487
86387 1 TIGR00487
17255 1 TIGR00487
40910 1 TIGR00487
2774 9 TIGR00487
19193 3 TIGR00487
12663 189 TIGR00487
63808 1 TIGR00487
33188 1 TIGR00487
1044 1 TIGR00487
8244 20 TIGR00487
364 7 TIGR00487
3483 9 TIGR00487
26265 5 TIGR00487
57176 1 TIGR00487
24998 1 TIGR00487
69880 1 TIGR00487
1360 30 TIGR00487
70959 3 TIGR00487
56255 1 TIGR00487
83701 2 TIGR00487
14873 2 TIGR00487
53259 1 TIGR00487
64112 3 TIGR00487
38437 1 TIGR00487
31382 1 TIGR00487
42598 1 TIGR00487
89837 1 TIGR00487
18285 1 TIGR00487
4043 1 TIGR00487
63791 1 TIGR00487
92328 1 TIGR00487
38064 1 TIGR00487
91581 4 TIGR00487
74 7 TIGR00496
1786 88 TIGR00496
25268 2 TIGR00496
21629 9 TIGR00496
26860 8 TIGR00496
43114 2 TIGR00496
24659 6 TIGR00496
63541 3 TIGR00496
42208 2 TIGR00496
61105 2 TIGR00496
33088 20 TIGR00496
10700 3 TIGR00496
87316 8 TIGR00496
21369 3 TIGR00496
15875 5 TIGR00496
58006 12 TIGR00496
77723 2 TIGR00496
17444 3 TIGR00496
57486 3 TIGR00496
3959 4 TIGR00496
7136 6 TIGR00496
46308 2 TIGR00496
151 257 TIGR00496
67697 2 TIGR00496
49706 17 TIGR00496
1025 71 TIGR00496
993 135 TIGR00496
91644 2 TIGR00496
80057 2 TIGR00496
23170 2 TIGR00496
5687 211 TIGR00496
27772 9 TIGR00496
57210 3 TIGR00496
23133 3 TIGR00496
5071 3 TIGR00496
76128 6 TIGR00496
6697 2 TIGR00496
21792 3 TIGR00496
8320 183 TIGR00496
59819 79 TIGR00496
29465 5 TIGR00496
19087 4 TIGR00496
59967 3 TIGR00496
7521 401 TIGR00496
6657 11 TIGR00496
70181 2 TIGR00496
60542 3 TIGR00496
484 263 TIGR00496
2427 31 TIGR00496
4574 3 TIGR00496
3050 16 TIGR00496
92413 2 TIGR00496
2044 13 TIGR00496
19234 5 TIGR00496
6184 2 TIGR00496
63893 2 TIGR00496
17282 56 TIGR00496
35034 2 TIGR00496
88770 2 TIGR00496
5361 2 TIGR00496
71537 1 TIGR00496
2509 194 TIGR00496
55159 3 TIGR00496
14560 2 TIGR00496
4050 24 TIGR00496
68897 1 TIGR00496
58850 2 TIGR00496
16873 6 TIGR00496
22927 3 TIGR00496
5099 44 TIGR00496
12585 11 TIGR00496
4066 11 TIGR00496
19569 5 TIGR00496
5107 12 TIGR00496
94951 2 TIGR00496
67032 3 TIGR00496
90066 1 TIGR00496
76444 3 TIGR00496
33088 10 TIGR00575
226 80 TIGR00575
580 5 TIGR00575
55874 1 TIGR00575
23622 1 TIGR00575
36043 2 TIGR00575
15172 2 TIGR00575
6859 5 TIGR00575
38574 6 TIGR00575
893 16 TIGR00575
17016 2 TIGR00575
21251 3 TIGR00575
221 611 TIGR00575
14450 13 TIGR00575
705 8 TIGR00575
15771 224 TIGR00575
76725 2 TIGR00575
1622 198 TIGR00575
2395 28 TIGR00575
54773 2 TIGR00575
9815 147 TIGR00575
20303 1 TIGR00575
71153 3 TIGR00575
7521 148 TIGR00575
34754 5 TIGR00575
91544 1 TIGR00575
20602 1 TIGR00575
12160 2 TIGR00575
63363 27 TIGR00575
16668 40 TIGR00575
484 154 TIGR00575
33820 3 TIGR00575
11418 1 TIGR00575
5678 7 TIGR00575
12819 244 TIGR00575
10798 7 TIGR00575
5878 7 TIGR00575
603 7 TIGR00575
1345 40 TIGR00575
11275 8 TIGR00575
52776 8 TIGR00575
67260 2 TIGR00575
7143 8 TIGR00575
90268 2 TIGR00575
12828 1 TIGR00575
23032 4 TIGR00575
73139 1 TIGR00575
78550 2 TIGR00575
59111 1 TIGR00575
44235 1 TIGR00575
42889 2 TIGR00575
11779 1 TIGR00575
50777 1 TIGR00575
59106 1 TIGR00575
20124 2 TIGR00575
53291 1 TIGR00575
11906 1 TIGR00575
82941 1 TIGR00575
7551 1 TIGR00575
86213 1 TIGR00575
94919 2 TIGR00575
36334 3 TIGR00575
42565 1 TIGR00575
20863 2 TIGR00575
24404 2 TIGR00631
9257 2 TIGR00631
11492 6 TIGR00631
431 249 TIGR00631
800 12 TIGR00631
21834 24 TIGR00631
6539 7 TIGR00631
237 10 TIGR00631
32107 2 TIGR00631
3392 3 TIGR00631
9987 7 TIGR00631
2845 1 TIGR00631
8227 7 TIGR00631
20517 2 TIGR00631
4902 44 TIGR00631
37689 2 TIGR00631
5929 18 TIGR00631
8418 1 TIGR00631
16472 3 TIGR00631
603 68 TIGR00631
4666 527 TIGR00631
12819 329 TIGR00631
6517 58 TIGR00631
6267 118 TIGR00631
19909 5 TIGR00631
7521 313 TIGR00631
5759 14 TIGR00631
15774 14 TIGR00631
54839 1 TIGR00631
705 646 TIGR00631
40665 2 TIGR00631
73939 11 TIGR00631
65525 4 TIGR00631
39922 2 TIGR00631
1622 206 TIGR00631
72403 3 TIGR00631
2395 38 TIGR00631
221 759 TIGR00631
7416 2 TIGR00631
15970 1 TIGR00631
5766 3 TIGR00631
44081 1 TIGR00631
94961 1 TIGR00631
56721 1 TIGR00631
8158 1 TIGR00631
14139 2 TIGR00631
54845 1 TIGR00631
16694 11 TIGR00631
27881 2 TIGR00663
27880 2 TIGR00663
17758 2 TIGR00663
87473 2 TIGR00663
2921 87 TIGR00663
14519 1 TIGR00663
11895 2 TIGR00663
23568 2 TIGR00663
7122 10 TIGR00663
28503 17 TIGR00663
175 145 TIGR00663
38017 1 TIGR00663
7470 20 TIGR00663
4655 2 TIGR00663
55644 1 TIGR00663
35327 291 TIGR00663
9815 83 TIGR00663
4656 6 TIGR00663
6155 249 TIGR00663
4784 15 TIGR00663
18251 239 TIGR00663
7564 2 TIGR00663
4359 6 TIGR00663
81477 2 TIGR00663
4370 4 TIGR00663
5868 4 TIGR00663
7110 5 TIGR00663
16568 14 TIGR00663
3556 15 TIGR00663
6738 8 TIGR00663
38846 3 TIGR00663
17197 3 TIGR00663
58037 1 TIGR00663
6750 15 TIGR00663
3857 8 TIGR00663
1228 2 TIGR00663
1117 80 TIGR00663
94260 3 TIGR00663
6 71 TIGR00663
1622 11 TIGR00663
4053 14 TIGR00663
72859 3 TIGR00663
36672 13 TIGR00663
67231 5 TIGR00663
92377 4 TIGR00663
56765 1 TIGR00663
56781 4 TIGR00663
66472 2 TIGR00663
68 12 TIGR00663
52893 2 TIGR00663
31731 4 TIGR00663
2589 24 TIGR00663
221 346 TIGR00663
42676 2 TIGR00663
93088 1 TIGR00663
22349 3 TIGR00663
56090 1 TIGR00663
44748 32 TIGR00663
64919 1 TIGR00663
37409 2 TIGR00663
64372 2 TIGR00663
705 492 TIGR00663
39991 1 TIGR00663
47977 1 TIGR00663
66434 1 TIGR00663
74189 1 TIGR00663
65601 1 TIGR00663
94086 1 TIGR00663
72557 5 TIGR00663
60832 2 TIGR00663
72907 4 TIGR00663
18472 14 TIGR00663
42232 1 TIGR00663
25626 2 TIGR00663
87510 2 TIGR00663
59422 1 TIGR00663
38215 2 TIGR00663
11302 2 TIGR00663
40893 2 TIGR00663
13688 1 TIGR00663
49618 2 TIGR00663
6147 3 TIGR00663
2693 3 TIGR00810
8424 4 TIGR00810
51 26 TIGR00810
26467 3 TIGR00810
51589 3 TIGR00810
3753 21 TIGR00810
2783 2 TIGR00810
95183 2 TIGR00810
42618 7 TIGR00810
25346 1 TIGR00810
1222 3 TIGR00810
48238 2 TIGR00810
59255 4 TIGR00810
259 7 TIGR00810
46883 3 TIGR00810
59115 4 TIGR00810
73449 4 TIGR00810
10968 8 TIGR00810
13843 1 TIGR00810
7521 626 TIGR00810
10584 3 TIGR00810
30309 3 TIGR00810
136 4 TIGR00810
83810 5 TIGR00810
49936 4 TIGR00810
1837 2 TIGR00810
26805 2 TIGR00810
8320 276 TIGR00810
4545 15 TIGR00810
431 227 TIGR00810
11241 2 TIGR00810
1377 10 TIGR00810
1377 8 TIGR00810
88590 3 TIGR00810
11838 2 TIGR00810
23485 1 TIGR00810
44209 4 TIGR00810
4013 7 TIGR00810
93985 1 TIGR00810
74695 3 TIGR00810
2509 15 TIGR00810
53739 2 TIGR00810
15455 2 TIGR00810
12842 7 TIGR00810
89607 4 TIGR00810
62922 1 TIGR00810
79955 1 TIGR00810
68704 2 TIGR00810
5513 17 TIGR00810
43642 5 TIGR00810
3233 46 TIGR00810
62124 4 TIGR00810
64109 2 TIGR00810
31519 3 TIGR00810
8024 18 TIGR00810
112 103 TIGR00810
28769 2 TIGR00810
27587 9 TIGR00810
34128 2 TIGR00810
42630 7 TIGR00810
1641 12 TIGR00810
20149 18 TIGR00810
29142 2 TIGR00810
51127 7 TIGR00810
2837 10 TIGR00810
16982 3 TIGR00810
71837 3 TIGR00810
89937 1 TIGR00810
1345 29 TIGR00810
77391 1 TIGR00810
76932 2 TIGR00810
19105 2 TIGR00810
20429 10 TIGR00855
20296 5 TIGR00855
55758 2 TIGR00855
20793 14 TIGR00855
8287 2 TIGR00855
21118 2 TIGR00855
49631 2 TIGR00855
14805 2 TIGR00855
22961 2 TIGR00855
9786 5 TIGR00855
2007 19 TIGR00855
37283 2 TIGR00855
7521 889 TIGR00855
14571 30 TIGR00855
6501 24 TIGR00855
25607 7 TIGR00855
1450 41 TIGR00855
9487 18 TIGR00855
119 19 TIGR00855
1451 7 TIGR00855
3545 4 TIGR00855
27729 2 TIGR00855
20209 2 TIGR00855
74147 2 TIGR00855
1922 3 TIGR00855
3935 1 TIGR00855
88548 3 TIGR00855
13215 3 TIGR00855
67992 2 TIGR00855
460 121 TIGR00855
1099 33 TIGR00855
10306 3 TIGR00855
9367 13 TIGR00855
94140 3 TIGR00855
1437 11 TIGR00855
79463 4 TIGR00855
52332 2 TIGR00855
92403 2 TIGR00855
59689 4 TIGR00855
66585 7 TIGR00855
793 7 TIGR00855
12385 17 TIGR00855
15861 4 TIGR00855
94971 4 TIGR00855
3233 383 TIGR00855
45152 1 TIGR00855
1992 34 TIGR00855
88491 3 TIGR00855
3796 94 TIGR00855
1029 91 TIGR00855
88284 1 TIGR00855
55197 2 TIGR00855
26343 5 TIGR00855
27523 2 TIGR00855
12599 2 TIGR00855
25841 2 TIGR00855
7243 5 TIGR00855
55683 2 TIGR00855
65920 2 TIGR00855
72917 3 TIGR00855
94073 1 TIGR00855
4466 2 TIGR00855
14571 34 TIGR00922
1450 45 TIGR00922
2007 23 TIGR00922
8287 6 TIGR00922
119 15 TIGR00922
22961 5 TIGR00922
3335 2 TIGR00922
13041 2 TIGR00922
20429 14 TIGR00922
20296 1 TIGR00922
7957 4 TIGR00922
33858 5 TIGR00922
69369 3 TIGR00922
1451 149 TIGR00922
20793 9 TIGR00922
7521 893 TIGR00922
27661 3 TIGR00922
14805 6 TIGR00922
24675 4 TIGR00922
67736 7 TIGR00922
21118 6 TIGR00922
62576 1 TIGR00922
25468 5 TIGR00922
54298 2 TIGR00922
89241 3 TIGR00922
1029 67 TIGR00922
1437 38 TIGR00922
67992 6 TIGR00922
24629 3 TIGR00922
12637 6 TIGR00922
8243 2 TIGR00922
18984 3 TIGR00922
26343 1 TIGR00922
460 117 TIGR00922
29624 1 TIGR00922
1992 52 TIGR00922
1099 29 TIGR00922
35118 3 TIGR00922
7922 11 TIGR00922
1589 3 TIGR00922
26248 3 TIGR00922
74147 15 TIGR00922
62943 3 TIGR00922
52332 6 TIGR00922
2419 3 TIGR00922
9367 17 TIGR00922
22186 2 TIGR00922
793 2 TIGR00922
12385 23 TIGR00922
68133 2 TIGR00922
77896 4 TIGR00922
2267 4 TIGR00922
63932 2 TIGR00922
54278 7 TIGR00922
59688 1 TIGR00922
72115 3 TIGR00922
837 106 TIGR00922
39278 2 TIGR00922
3233 398 TIGR00922
49621 6 TIGR00922
3904 1 TIGR00922
56278 2 TIGR00922
81170 2 TIGR00922
95889 2 TIGR00922
84354 2 TIGR00922
22965 59 TIGR00952
25200 33 TIGR00952
47812 2 TIGR00952
300 68 TIGR00952
82813 3 TIGR00952
7591 3 TIGR00952
28772 3 TIGR00952
66759 3 TIGR00952
6445 4 TIGR00952
13518 4 TIGR00952
16168 3 TIGR00952
3180 12 TIGR00952
60835 1 TIGR00952
3177 49 TIGR00952
20885 5 TIGR00952
13517 2 TIGR00952
18251 326 TIGR00952
36628 2 TIGR00952
39192 4 TIGR00952
543 4 TIGR00952
40501 2 TIGR00952
495 25 TIGR00952
1043 2 TIGR00952
12017 2 TIGR00952
339 19 TIGR00952
73441 2 TIGR00952
6400 21 TIGR00952
23184 1 TIGR00952
17623 2 TIGR00952
8318 2 TIGR00952
18441 2 TIGR00952
15447 2 TIGR00952
48592 3 TIGR00952
42618 3 TIGR00952
7851 3 TIGR00952
4078 112 TIGR00952
32451 2 TIGR00952
46104 2 TIGR00952
1886 3 TIGR00952
17293 5 TIGR00952
40800 2 TIGR00952
90766 4 TIGR00952
1326 38 TIGR00952
45081 2 TIGR00952
822 341 TIGR00952
92883 1 TIGR00952
78750 5 TIGR00952
2218 80 TIGR00952
437 122 TIGR00952
29255 15 TIGR00952
58844 1 TIGR00952
2529 8 TIGR00952
34705 13 TIGR00952
13661 5 TIGR00952
28234 2 TIGR00952
80938 3 TIGR00952
2941 33 TIGR00952
2678 24 TIGR00952
5623 15 TIGR00952
68630 2 TIGR00952
18324 6 TIGR00952
56733 10 TIGR00952
74765 4 TIGR00952
74465 7 TIGR00952
62449 2 TIGR00952
20011 11 TIGR00952
25767 2 TIGR00952
36074 2 TIGR00952
20267 19 TIGR00952
61333 2 TIGR00952
89584 5 TIGR00952
55978 4 TIGR00952
6044 70 TIGR00952
35379 2 TIGR00952
68870 7 TIGR00952
96321 2 TIGR00952
57663 2 TIGR00952
1673 106 TIGR00959
1813 12 TIGR00959
6764 58 TIGR00959
71339 3 TIGR00959
60084 3 TIGR00959
89107 9 TIGR00959
2509 162 TIGR00959
34530 3 TIGR00959
5513 86 TIGR00959
78262 2 TIGR00959
15771 275 TIGR00959
46324 8 TIGR00959
13116 2 TIGR00959
53181 1 TIGR00959
5907 10 TIGR00959
25 7 TIGR00959
2172 29 TIGR00959
21584 75 TIGR00959
83733 6 TIGR00959
12890 1 TIGR00959
11418 11 TIGR00959
237 17 TIGR00959
17234 5 TIGR00959
88886 8 TIGR00959
42965 7 TIGR00959
47002 7 TIGR00959
22619 8 TIGR00959
18251 497 TIGR00959
12194 1 TIGR00959
484 228 TIGR00959
15969 5 TIGR00959
5687 188 TIGR00959
7984 24 TIGR00959
19486 4 TIGR00959
541 5 TIGR00959
15365 14 TIGR00959
4078 220 TIGR00959
37169 1 TIGR00959
83944 1 TIGR00959
21405 3 TIGR00959
25950 1 TIGR00959
60787 1 TIGR00959
5119 2 TIGR00959
16308 1 TIGR00959
3625 3 TIGR00963
12584 2 TIGR00963
839 26 TIGR00963
23567 2 TIGR00963
460 363 TIGR00963
172 1 TIGR00963
14242 1 TIGR00963
771 5 TIGR00963
2985 13 TIGR00963
17191 4 TIGR00963
48893 2 TIGR00963
14216 9 TIGR00963
45260 10 TIGR00963
5418 4 TIGR00963
10356 1 TIGR00963
87449 2 TIGR00963
6311 19 TIGR00963
4078 79 TIGR00963
37801 1 TIGR00963
12819 774 TIGR00963
7531 35 TIGR00963
50086 1 TIGR00963
61091 1 TIGR00963
5099 19 TIGR00963
10448 18 TIGR00963
4888 9 TIGR00963
1318 12 TIGR00963
4050 7 TIGR00963
33190 4 TIGR00963
3116 1 TIGR00963
37915 1 TIGR00963
1465 19 TIGR00963
118 21 TIGR00963
53873 67 TIGR00963
65834 19 TIGR00963
993 246 TIGR00963
1326 344 TIGR00963
9158 7 TIGR00963
4666 508 TIGR00963
13860 1 TIGR00963
80230 1 TIGR00963
20758 1 TIGR00963
94353 1 TIGR00963
82268 1 TIGR00963
49649 1 TIGR00963
50981 1 TIGR00963
13221 1 TIGR00963
28956 4 TIGR00963
9806 8 TIGR00963
92941 1 TIGR00963
23794 1 TIGR00963
15371 1 TIGR00963
42799 1 TIGR00963
68864 2 TIGR00963
12993 1 TIGR00963
78066 1 TIGR00963
50763 1 TIGR00963
97019 1 TIGR00963
22186 3 TIGR00964
26248 4 TIGR00964
119 14 TIGR00964
13041 1 TIGR00964
74147 16 TIGR00964
1450 46 TIGR00964
1451 150 TIGR00964
2007 24 TIGR00964
62576 2 TIGR00964
27661 4 TIGR00964
62943 2 TIGR00964
7957 5 TIGR00964
67736 6 TIGR00964
45331 2 TIGR00964
9367 18 TIGR00964
30898 2 TIGR00964
35118 2 TIGR00964
14571 35 TIGR00964
20793 8 TIGR00964
29624 2 TIGR00964
9487 26 TIGR00964
1099 28 TIGR00964
21788 2 TIGR00964
20429 15 TIGR00964
54278 6 TIGR00964
24675 3 TIGR00964
21118 7 TIGR00964
14805 7 TIGR00964
460 116 TIGR00964
8243 3 TIGR00964
54298 1 TIGR00964
69369 2 TIGR00964
2419 4 TIGR00964
24629 4 TIGR00964
1589 4 TIGR00964
33858 4 TIGR00964
7922 10 TIGR00964
49621 7 TIGR00964
28464 2 TIGR00964
7521 894 TIGR00964
22961 6 TIGR00964
63932 3 TIGR00964
3233 399 TIGR00964
59688 2 TIGR00964
837 107 TIGR00964
1992 53 TIGR00964
68133 1 TIGR00964
1437 39 TIGR00964
25468 4 TIGR00964
12385 24 TIGR00964
12637 5 TIGR00964
28689 1 TIGR00964
8287 7 TIGR00964
15101 2 TIGR00967
7935 15 TIGR00967
460 151 TIGR00967
1963 45 TIGR00967
18020 3 TIGR00967
30596 16 TIGR00967
8351 28 TIGR00967
8320 22 TIGR00967
43680 3 TIGR00967
13830 2 TIGR00967
4999 4 TIGR00967
